Flag;Delta;Theta;Alpha_low;Alpha_high;Beta_low;Beta_high;Gamma_low;Gamma_high;Attention;Meditation;BlinkStrength
1;641914;138703;33621;9915;17405;13270;2978;4868;0;0;-1
1;1140660;68739;12576;42881;19378;12947;11146;4390;0;0;-1
1;338766;117603;2059;5700;23724;6999;9316;10164;41;30;-1
1;2007109;120999;30011;19793;6084;11326;4726;4983;41;30;-1
1;172738;234835;53898;26181;32108;12240;8843;2250;37;35;-1
1;72014;23735;11750;7087;3224;10847;6487;5556;60;44;-1
1;17101;8899;291;4439;7093;7557;4881;10546;83;47;-1
1;13100;11111;4926;11856;5410;4212;1908;1132;90;67;-1
1;491957;256571;44930;62833;11473;7493;5994;3433;77;69;99
1;81068;7281;362;550;982;331;224;266;44;57;43
1;68299;21028;5151;5570;3580;2117;755;1160;17;63;-1
1;98073;19052;15624;7906;20609;8123;11346;4953;21;57;-1
1;107978;5724;3357;2002;1517;333;346;242;26;63;-1
1;14248;4500;3528;2405;1880;1528;487;277;43;77;-1
1;5741;898;168;1968;960;873;908;348;61;83;-1
1;15116;7992;6008;5225;2087;6098;1619;1603;66;84;-1
1;15722;36420;2978;1096;2697;5192;4180;1514;87;69;-1
1;471652;95374;4060;26768;16633;15428;8882;6728;84;63;-1
1;131662;30933;9519;4573;3226;3558;1497;1087;67;56;85
1;155963;57657;7383;3278;3550;973;764;295;34;47;48
1;60126;5234;4701;985;2208;1287;987;309;34;60;-1
1;237690;20186;14182;15196;16658;16038;11120;3232;44;66;-1
1;1060;2462;664;1695;2281;1190;1116;1321;57;67;-1
1;12208;3822;537;1824;930;960;692;630;87;75;-1
1;8291;6437;3322;4364;3021;1056;786;880;81;77;-1
1;316305;159599;8980;13409;6128;4200;4736;3364;51;64;56
1;749043;78623;39047;16740;10181;6369;8692;4966;30;66;-1
1;85229;71605;15367;970;2037;2403;1082;508;11;61;90
1;3052279;243051;68422;18782;26104;16604;4975;1638;7;54;79
1;26557;19298;29838;4682;4563;4221;3614;1418;20;74;-1
1;288051;142723;9145;15775;3822;6628;4609;2112;17;63;-1
1;11797;11550;2336;3235;4932;2324;2122;994;37;64;-1
1;7919;4759;1721;1193;8684;2187;1794;2753;56;60;-1
1;6321;16633;5222;1254;3731;9113;1143;1262;75;47;-1
1;286402;21303;22412;12409;6995;2408;4187;2984;77;61;113
1;94538;22219;3770;1835;1617;1594;1513;622;66;60;50
1;45768;13201;1790;2013;2839;1842;517;675;54;61;-1
1;6030;3452;245;771;1741;4004;1914;975;57;57;-1
1;19235;10417;331;1385;1427;2376;2608;2544;74;40;-1
1;12080;2492;2348;953;2978;2381;924;578;90;44;-1
1;153269;8075;2958;2038;3939;1308;1543;453;88;48;-1
1;10566;3799;939;1633;2507;2364;938;455;78;54;-1
1;118224;26258;24762;5562;7253;5178;3864;1355;70;69;-1
1;634950;446103;40338;12277;20004;9641;5584;2830;40;60;68
1;27217;13203;652;839;739;2181;1763;519;43;50;-1
1;9686;3670;399;523;1669;1444;1840;1025;41;43;42
1;25584;32844;1790;1949;1332;1827;812;831;37;27;-1
1;46195;21816;5866;3268;4155;2224;1205;1105;48;37;-1
1;2392;7033;3078;1523;1983;2424;1761;646;51;48;-1
1;4590;17478;2016;4281;2584;4422;2106;724;47;53;-1
1;2552;9328;3728;7592;10323;8988;2931;1930;67;63;-1
1;15169;11842;3457;3102;6474;5736;3180;1513;83;61;-1
1;3085;2438;801;1541;1300;1384;597;200;87;63;-1
1;9318;20868;4876;7516;4093;5362;1786;456;83;66;-1
1;1296505;467841;50908;28271;9891;11967;15051;2392;53;60;-1
1;3871;1467;2342;537;397;1112;580;413;50;69;-1
1;26168;9584;1417;4312;2752;2253;1099;357;44;67;76
1;199599;26258;3997;1517;1439;854;559;302;26;61;-1
1;15593;6099;7767;4313;3412;1408;1126;459;40;77;44
1;12101;3905;1103;2948;1505;2285;1685;447;41;70;-1
1;12594;26353;3434;7326;5725;5647;3065;1905;41;67;-1
1;8186;17779;1111;2312;1176;3026;1239;636;57;66;-1
1;11528;14764;833;2704;6035;4820;1997;1101;69;51;-1
1;51311;20925;4814;2991;1231;1197;2279;1324;51;50;45
1;78999;41352;26842;5131;6272;7356;7704;3136;48;54;-1
1;5536;3424;865;1331;1296;1038;974;389;51;61;-1
1;144116;32432;4368;2381;1875;591;318;166;23;63;-1
1;29597;44576;9173;2943;8453;5098;11124;2212;30;60;-1
1;17911;9598;804;3185;1234;5474;3238;1356;44;53;-1
1;6981;7497;2824;4081;1712;6664;2692;2617;51;53;-1
1;5112;9975;595;4601;3215;3038;2530;1987;77;57;-1
1;21579;59296;16417;4203;16750;8800;5439;2525;80;60;-1
1;96633;12537;30156;10026;5512;9700;11778;2870;74;74;-1
1;20983;18834;4001;3607;16169;10622;3697;3153;70;66;-1
1;13921;16081;18920;3789;2659;8218;3576;1836;74;74;-1
1;9819;5391;14608;7307;3885;4721;7118;1378;78;88;-1
1;16442;10585;14705;11863;3051;3750;905;1594;70;87;-1
1;45885;93661;22843;48923;36415;6726;8537;1678;48;94;84
1;207080;11335;2497;1212;1153;755;205;149;30;87;-1
1;46983;21363;16535;7895;5817;7745;2546;2767;30;78;-1
1;351897;23113;1381;4639;9386;7510;7805;1461;41;61;-1
1;117666;32827;9717;4167;5588;5401;14364;3367;51;57;-1
1;91509;56666;7416;12199;6335;2867;1924;805;50;56;77
1;25450;3634;1342;1419;1512;2007;918;1886;54;53;-1
1;154494;107623;8508;5213;9890;4516;7123;2436;37;51;68
1;602796;303577;84451;11365;16670;5012;9389;3644;14;50;-1
1;13011;4984;907;3391;3304;2219;1752;1056;35;53;-1
1;7505;6343;2397;3465;5399;3590;1951;677;35;53;-1
1;12204;8715;5905;3406;4268;1007;906;697;41;67;-1
1;51953;28353;1760;6526;6960;5316;3188;946;64;66;-1
1;3313;3000;1578;550;434;1213;380;467;64;66;-1
1;11791;15559;1069;4661;2263;5493;1624;1209;63;63;-1
1;17706;56361;8586;11773;12204;13517;2894;5282;74;54;-1
1;511022;188019;7017;21877;12340;8674;8108;1778;61;51;-1
1;232993;126674;12898;33836;15345;8693;5122;7280;47;48;-1
1;2829;1898;1072;2383;506;1555;1885;2325;48;56;-1
1;5871;6615;909;2623;2166;1999;1322;532;50;60;-1
1;94858;22781;6136;3140;954;3433;493;560;60;66;-1
1;193255;76487;4706;1629;1368;4848;2632;1030;60;56;89
1;56646;27660;4744;2463;3350;1268;2066;763;40;47;49
1;3830;6218;8216;1425;1986;3036;1288;1289;38;54;-1
1;308552;83660;27720;1526;5831;13175;5980;2616;38;53;-1
1;32774;40102;5485;5513;2588;3327;2691;916;40;61;-1
1;175177;44844;15218;17246;6761;11887;10393;1795;53;66;-1
1;7520;3780;2699;3562;1397;1456;803;356;51;67;-1
1;67586;62240;10583;26622;16024;6577;8011;1777;47;70;-1
1;1331217;260343;92208;48522;34046;27475;13127;7941;47;77;-1
1;103701;10545;5097;1991;2571;3633;628;504;50;75;-1
1;5924;10278;4404;7336;6209;3656;2557;2402;51;69;-1
1;9049;5215;1556;2074;1576;4380;1867;2654;70;67;-1
1;3275;7219;1159;2613;3201;4695;1043;2762;90;63;-1
1;19179;13692;12251;6702;4940;3536;1380;623;83;69;-1
1;22580;18172;3318;5065;5811;2510;2118;1654;78;66;-1
1;31216;33584;7907;2138;5976;5150;6204;2056;64;63;-1
1;582516;61902;12492;3115;7182;10723;6995;5832;53;61;-1
1;44898;27457;14543;4264;6839;6041;10420;2180;54;57;-1
1;4109;12328;3745;765;2325;2072;2692;538;56;54;-1
1;62932;20051;2725;382;2649;1120;579;479;48;50;95
1;59434;3384;1169;1355;3845;1087;257;210;51;53;51
1;188720;61686;9735;10784;2730;2799;1075;812;38;48;-1
1;1985;6391;672;1613;476;1058;524;362;38;50;-1
1;8626;42266;19564;7741;7425;5321;5754;2711;41;60;-1
1;2139;5118;2572;1478;2941;1735;927;757;41;63;-1
1;505138;30426;7856;13110;10929;9155;2535;3643;57;64;-1
1;714372;32144;11106;16873;13792;12269;9255;6475;63;69;-1
1;92177;24083;6375;2708;2036;4560;1146;476;67;64;50
1;5789;17301;1905;7664;3984;2822;2027;691;61;64;79
1;37418;79802;662;7307;11500;2146;2965;824;43;53;-1
1;18089;5085;1377;3518;222;2056;645;450;44;56;-1
1;414664;115326;9773;3012;9557;2587;2488;1028;27;47;-1
1;8056;12648;2458;768;780;3575;507;374;35;40;-1
1;6023;8083;5131;4970;1591;3582;3462;1619;53;57;-1
1;12923;19950;16364;8540;5993;8966;5448;2332;53;57;-1
1;142764;24067;3963;7466;6994;5464;3211;1537;70;67;33
1;7624;5532;1383;3807;1714;1272;1531;578;66;78;-1
1;11552;15256;11286;9670;1856;3428;5585;1842;60;80;-1
1;2643;12128;3454;2508;1356;1992;1816;532;53;75;-1
1;654622;116848;21628;18251;9536;17459;14139;6451;51;74;-1
1;14487;11825;4330;2174;4935;6169;3606;3596;61;66;-1
1;6764;20459;1751;7835;9596;6605;5020;1285;69;56;-1
1;1767;7719;1549;915;1304;1248;625;709;69;53;35
1;328253;11020;14756;7340;2959;1991;1911;870;63;64;-1
1;67162;34238;26955;6226;9131;6249;3361;4347;50;74;-1
1;7558;3525;3242;369;3139;2205;1631;741;54;77;-1
1;56253;19488;3839;24906;6547;4634;14676;4133;53;88;-1
1;58494;13525;5561;2161;6720;5761;4614;2098;67;77;-1
1;42383;76901;6688;10532;6814;3401;1164;908;60;66;-1
1;182946;51077;22768;8273;8634;7918;7061;2881;48;67;-1
1;18905;22272;1633;871;2218;4041;955;3544;51;48;-1
1;8593;3213;1996;6999;11704;4386;1627;1208;54;51;-1
1;44719;42389;31679;7350;9231;10918;6366;2288;67;60;-1
1;15219;6626;4530;1845;11855;8133;2368;2362;87;54;-1
1;20636;4990;9690;3812;2954;2559;2734;970;83;77;-1
1;516943;17745;5663;11880;9667;7960;9088;3695;78;77;-1
1;24681;30991;14731;3924;2930;3846;6744;590;74;77;-1
1;125245;9683;5131;1859;290;310;354;103;38;83;56
1;112645;42252;14817;3015;2869;1794;2272;890;24;75;54
1;7398;9751;2609;2173;1220;816;815;508;11;74;-1
1;4067;31587;8805;17208;11827;4499;6478;5443;10;74;-1
1;16651;14305;12400;7802;5989;5432;7155;2074;30;75;-1
1;6085;28135;2641;5364;5547;3351;6652;2913;41;69;-1
1;15779;10110;2151;6580;4019;18187;4806;2242;69;66;-1
1;49752;7451;2711;535;785;935;558;143;70;63;54
1;43183;12744;1653;1293;1253;2035;756;232;69;51;-1
1;587423;16949;12595;6694;6166;5231;6919;4378;74;60;-1
1;16519;6253;2808;3163;800;1512;1531;434;54;67;-1
1;189908;24043;17144;7786;8476;1941;1847;579;48;74;-1
1;392786;44445;2812;4642;7647;6053;2916;1723;47;69;-1
1;1472;1912;1554;1052;159;877;325;412;50;70;-1
1;6582;12813;3764;3232;2067;3145;1919;1022;51;67;-1
1;14909;9221;3337;3765;8152;11848;5823;3227;78;60;-1
1;172394;22145;7343;3121;5596;5279;2045;772;81;66;-1
1;10502;3723;11297;7519;6397;6843;9382;2069;87;67;-1
1;441144;82122;5658;40580;6283;6965;3434;2801;75;69;-1
1;42726;10565;1981;8225;1783;6447;4142;860;66;77;-1
1;487439;42991;2044;8238;2896;8560;8942;3538;66;70;-1
1;191871;38812;2806;6487;3749;3050;719;1683;51;57;91
1;126998;50864;14176;5625;5555;3987;2419;636;53;53;52
1;41772;31869;2296;4949;1384;1534;1249;240;34;47;37
1;615022;31729;14441;7318;16348;9851;3322;2065;34;50;-1
1;2143876;290812;98175;278141;36377;29434;12373;4868;34;50;-1
1;280713;6221;1967;1285;821;588;166;114;34;50;-1
1;91967;111831;16024;7571;3696;9563;7779;5572;35;50;-1
1;177262;60506;32196;7943;22749;9062;3919;2212;38;51;-1
1;656834;143284;21464;6436;10626;7380;2298;937;40;50;-1
1;1970068;33626;11301;3714;1610;2144;889;283;40;50;-1
1;677740;235721;81824;125133;137406;28063;17694;10397;29;53;-1
1;212272;83425;18419;3793;12583;5012;2924;1190;26;54;-1
1;32701;30884;7759;5467;7254;3547;3437;629;26;51;-1
1;30504;23626;8028;17478;6243;6848;3751;2347;38;63;-1
1;5693;9065;649;634;1031;1898;693;274;48;50;-1
1;7557;20958;12130;13545;6069;8000;790;2884;60;60;-1
1;48482;15053;6236;4746;2309;1519;493;269;56;64;-1
1;11499;14298;1835;7501;4345;5579;5012;1902;61;61;-1
1;7974;7874;1502;5669;7353;5497;2949;1939;67;69;-1
1;101077;34866;383;1485;1530;837;451;322;48;48;90
1;165803;73065;14195;13666;8813;5972;17240;1644;48;44;-1
1;49472;26497;7184;5608;8632;6469;3824;875;44;41;-1
1;23490;15105;6407;1029;1275;1703;730;556;29;43;-1
1;141283;86187;22198;6861;8214;2601;2102;1039;29;57;50
1;13645;8180;22266;9054;3645;3951;2831;2077;35;74;-1
1;30573;11194;9890;3845;6485;11204;8630;2961;44;78;-1
1;333551;107931;10816;6205;12866;12290;6610;8066;47;67;-1
1;1443850;157945;5873;7830;11435;14872;6988;3871;60;54;-1
1;115916;88637;1766;7323;3394;4565;1926;979;53;29;85
1;166861;22468;9829;6916;5195;2950;1564;760;37;30;-1
1;22956;1874;639;4169;877;2367;2035;670;48;50;-1
1;57181;16693;6886;4683;3561;3150;1237;1097;51;64;-1
1;508006;128458;5016;8888;40559;14331;4569;1630;57;63;-1
1;71060;77580;2329;3509;5402;2917;1128;918;50;44;-1
1;33245;46532;10740;5760;10927;9672;4747;1738;41;34;-1
1;80645;34115;12105;3481;2145;7187;6628;2805;44;30;-1
1;55425;36042;25092;3882;6934;4097;2330;2099;41;50;-1
1;18758;29171;959;625;1036;850;501;228;38;47;-1
1;5199;9839;11845;5414;4504;5987;6441;2269;41;56;-1
1;50669;37967;1193;1421;1886;3504;1497;371;37;41;-1
1;443559;269685;42197;15517;4768;18541;18724;4636;37;34;-1
1;101578;10302;1274;1831;424;2184;2877;592;53;47;-1
1;99525;59667;22607;22779;1215;5297;4509;2500;40;43;-1
1;354894;89909;12008;8109;11852;5857;8517;4623;35;51;-1
1;124996;45871;13045;5335;5505;3404;1609;460;34;56;84
1;15229;3556;3331;1152;878;2476;1155;268;40;63;-1
1;121763;62872;464;4075;2921;2128;831;942;35;44;79
1;55769;18169;12913;5499;3127;2300;1646;886;37;56;48
1;759071;335086;116773;10695;27503;14246;8833;2748;29;56;102
1;1210675;26546;8237;8093;3267;4811;1856;1689;21;54;-1
1;13568;5160;1884;4433;4041;4613;2085;1749;47;70;-1
1;15033;16192;5521;3398;4590;7402;2169;1682;61;63;-1
1;21905;8083;1396;2432;3358;1634;1738;988;77;63;-1
1;48849;67177;24702;2096;2615;3012;4563;1572;63;61;-1
1;6732;13244;1305;3305;3096;5203;5375;2345;60;54;-1
1;22036;10789;5867;8604;4036;9077;3452;3432;61;60;-1
1;138459;52168;36359;2862;7441;12887;7223;1848;61;64;-1
1;22144;1896;843;828;2103;1473;1533;458;87;64;-1
1;67303;20670;1780;1054;1120;630;778;667;63;60;-1
1;43535;28627;2064;2272;8406;6453;6540;2932;56;44;-1
1;18455;6413;3762;11742;4097;7141;7692;1920;64;48;-1
1;233895;134147;10692;3631;18855;8035;5388;2220;44;38;-1
1;13155;26408;11500;3934;6080;8288;5133;1976;64;48;-1
1;49805;24158;1618;7168;4033;10697;4065;1139;69;54;93
1;76722;5520;3501;2903;3014;1081;254;401;57;51;-1
1;215916;15130;36483;9833;5879;5362;2529;954;63;77;79
1;22314;10088;1294;3381;2070;2845;930;383;61;75;-1
1;17310;9839;4167;6775;3432;5165;1236;1836;60;81;-1
1;8724;36580;2553;7839;2916;2248;3354;1265;53;74;-1
1;28408;24922;3430;8756;8014;8279;10186;4114;63;57;-1
1;563219;71986;16688;5768;33625;20961;12700;13769;64;51;-1
1;9071;3234;4298;2896;1625;4829;3839;2088;70;54;-1
1;14048;19852;12029;6011;3194;6334;4284;456;83;61;-1
1;32342;42371;55766;7644;7816;9433;5089;2058;75;74;-1
1;34204;11384;3133;1285;2417;2106;1375;715;69;78;-1
1;58412;79482;20341;13727;11377;12648;7098;5702;56;70;-1
1;114925;46357;7340;1459;4338;6035;2274;1490;51;60;-1
1;9850;24914;1243;14945;9091;7353;3982;2390;57;51;-1
1;154267;74301;26573;6082;7070;4848;3138;1480;47;54;-1
1;135956;90234;11902;7468;20313;11958;5564;7214;47;48;-1
1;28334;15597;20888;3562;4118;3084;8136;2295;43;63;-1
1;10868;14967;1731;5593;8839;7749;3451;2428;51;60;-1
1;872539;99635;52306;12726;48211;9565;12164;1938;53;60;-1
1;15712;15282;2446;1686;7509;3127;1935;1334;57;61;-1
1;22245;18615;7229;4032;5861;6608;2343;983;66;51;-1
1;39064;34372;5178;17585;14118;3800;2236;1405;50;57;-1
1;477060;69571;8776;12815;4482;4526;5689;3054;48;53;-1
1;33276;20866;6856;9414;11032;9392;8449;1530;53;60;-1
1;7374;22610;5548;1243;5180;5382;7541;3451;51;54;-1
1;27631;15133;2473;1965;8319;4329;6046;1459;63;47;-1
1;697562;72507;3352;2901;4249;7677;7182;2858;69;37;-1
1;6592;9535;2849;2514;15543;7953;5764;1991;77;27;-1
1;25576;4058;8221;13677;11587;6867;6454;1204;81;41;-1
1;494834;47580;7819;6438;4120;6345;8205;2180;74;44;-1
1;222257;257166;12641;5533;4633;2935;1214;1087;53;43;87
1;1580850;104316;27329;27703;13029;8444;1844;1466;30;51;-1
1;792060;422499;13803;48554;16950;22363;4512;3217;14;35;93
1;149697;27373;2847;7266;2551;1397;1521;492;7;38;88
1;793003;311665;5088;5689;10478;5146;4290;1297;10;34;72
1;1419248;152056;36943;28565;34552;15205;5706;5267;11;29;-1
1;68175;30835;7283;6271;5071;4456;2344;2647;20;38;-1
1;71056;105379;70102;31985;41337;8184;6247;5138;21;44;-1
1;75810;10978;7343;3134;2695;1784;3857;802;37;67;-1
1;14835;7456;16960;6001;6601;5663;3028;1102;47;80;-1
1;389184;84027;14413;21444;18733;7390;10928;4025;41;80;-1
1;40067;32725;11827;3289;2845;2341;1206;1016;43;75;39
1;440985;31232;33796;12966;29561;7334;9346;3353;44;75;-1
1;2221;4030;1307;5622;5838;1457;1948;1080;41;69;-1
1;29543;14185;3130;20035;11617;6127;10886;2111;50;75;-1
1;19349;13079;4966;11322;8335;6244;4708;1562;63;80;-1
1;289441;53229;3792;4292;1554;2554;683;1122;54;66;-1
1;1025986;105473;98196;68453;41346;14727;7680;10883;47;70;-1
1;263558;39838;16492;16849;17907;10075;6768;3516;44;69;-1
1;136418;28060;19985;5144;2497;2904;2386;405;34;69;85
1;10968;8427;2051;1355;2789;2463;836;1165;48;75;-1
1;53296;66986;3421;1408;7318;3206;2193;841;47;51;-1
1;13480;22133;21186;4225;5498;6450;6690;2731;47;54;-1
1;5745;11801;2231;1738;769;1876;590;483;53;47;-1
1;415673;24799;2888;18960;10155;9839;6969;2554;53;51;-1
1;42310;57490;741;5775;6276;3303;5558;1954;53;54;-1
1;7354;3613;2749;1237;1986;2242;1837;592;61;51;-1
1;26813;17595;12270;1966;6260;4322;4387;2416;63;56;-1
1;12642;23591;5051;2641;4804;13479;7154;2751;69;48;-1
1;7301;9229;3917;4611;7633;13504;6327;2779;94;57;-1
1;12825;13121;2903;5451;4046;2853;1803;1470;88;57;-1
1;8969;2234;4319;2335;2626;6131;1494;1494;100;60;-1
1;14424;33986;25824;19863;8153;4425;3769;3840;83;74;-1
1;30183;59181;2045;3421;2410;10073;3643;3452;67;61;-1
1;447945;117673;26552;8555;14373;13084;6180;3770;63;56;-1
1;45168;43670;33075;17007;13568;13252;6002;2545;50;57;-1
1;56720;1864;1013;2544;2135;1368;719;466;63;54;-1
1;4623;4336;3094;173;369;1096;537;401;63;70;-1
1;987273;59040;18037;6741;2823;10756;4026;4110;66;74;-1
1;377685;219651;53486;57739;11306;14592;4544;2194;56;69;102
1;28841;5061;663;2310;1548;1667;932;755;54;64;-1
1;9520;32979;12766;16386;8320;13378;13603;6752;57;64;-1
1;9893;13787;17903;1709;5233;6148;6792;2793;61;70;-1
1;141903;32920;37101;19807;13180;8121;6522;2272;67;78;-1
1;65661;38021;15398;6890;11664;5077;11269;2426;60;80;-1
1;28525;44426;16666;12540;5462;17914;10266;2381;61;77;-1
1;293688;134854;8672;32113;5469;5844;8336;4523;47;67;-1
1;194277;41674;11422;8299;6810;1783;1987;878;35;60;-1
1;12182;16204;17677;20267;4154;5056;6107;3471;37;70;-1
1;2168;1366;1627;895;2887;1089;913;323;37;74;-1
1;9725;5914;15192;1769;6140;4087;9543;1230;51;84;-1
1;30120;47068;2229;5017;3597;4826;4412;2402;63;77;-1
1;117199;46035;4665;1492;5886;1981;1927;832;54;54;-1
1;17177;7238;5545;1436;8400;8484;3992;719;63;50;-1
1;48808;18186;9109;3793;5945;7754;6221;1531;66;41;-1
1;30763;18639;1628;2152;3159;2072;1942;1873;67;43;-1
1;214254;30915;836;1711;629;2189;752;478;70;40;-1
1;1085019;70627;41500;33156;7405;5491;8113;1500;44;48;-1
1;47041;104392;29618;15687;13042;9160;8254;4903;30;48;-1
1;31003;18866;11250;3845;3270;12448;4639;2498;43;54;-1
1;119622;40132;21190;9661;16909;9007;15482;7509;48;70;-1
1;94371;23718;3382;3022;3027;2670;1659;844;56;60;-1
1;193133;14268;13588;27163;3250;10272;4860;1882;67;70;-1
1;52321;35678;6178;10949;6696;9068;4116;4073;61;69;-1
1;71533;23034;2191;2508;1792;523;788;181;44;61;114
1;64755;10816;3064;9383;1630;1783;798;737;43;74;-1
1;9070;16882;644;4345;4749;4457;2458;2439;44;56;-1
1;7129;5631;5247;5706;11834;5523;7249;1475;50;60;-1
1;32162;28005;7481;6456;4942;10004;5019;3124;70;64;-1
1;13621;9738;17451;17821;20262;8532;9332;6374;81;64;-1
1;57144;18761;12485;7476;3363;6035;6025;1770;78;75;-1
1;494551;16660;12923;10212;12729;6936;7107;4356;74;78;-1
1;4314;10023;2217;1547;3435;1499;595;518;66;75;-1
1;48527;27187;8498;11456;3899;6993;6181;1156;63;69;-1
1;29109;15472;2055;6102;27973;9366;3157;2860;70;57;-1
1;19033;32749;1891;5923;12866;7451;4132;1157;74;47;-1
1;15172;41865;4632;1862;7357;5475;3152;1519;74;40;-1
1;278774;130984;19417;12538;11667;5845;4219;1246;61;34;-1
1;624456;110223;5116;12137;23766;11465;4313;3570;47;30;-1
1;322017;313584;28182;33897;29243;21663;10000;8811;35;30;110
1;1563424;65621;6796;990;2988;3637;874;1455;27;30;-1
1;15395;18500;7376;3756;2417;981;447;501;27;40;-1
1;126660;53000;11142;2182;9598;14034;7585;3794;35;41;-1
1;4124;9399;488;875;1249;3076;1861;225;50;37;-1
1;112069;16612;12975;14759;7578;7293;8959;4654;61;53;-1
1;91202;71402;25210;29971;11056;4652;5393;1593;61;56;-1
1;32829;18390;6892;3409;5101;2382;5559;2764;54;63;-1
1;8201;13509;12428;1346;2591;7538;2456;2143;53;78;-1
1;42289;10130;8170;10265;7661;7182;7287;4712;57;78;-1
1;250511;62607;11511;59275;13485;12545;9421;7328;66;80;-1
1;4442;3488;3021;1041;1302;1345;1847;615;74;84;-1
1;14066;13444;2227;4516;5054;3071;4529;1931;66;80;-1
1;42768;47632;3926;983;936;2661;1429;327;51;61;-1
1;5845;13578;2321;1921;5780;6131;4571;944;63;48;-1
1;10654;10656;897;1317;930;1422;533;340;60;37;-1
1;61477;48541;24277;10314;13453;8777;4083;518;56;40;80
1;301786;46485;14276;9593;3264;3561;1890;388;54;53;-1
1;93024;41222;15144;14731;16401;19514;7660;4979;53;60;-1
1;700659;29736;6550;2190;1922;1987;1242;178;47;63;-1
0;613988;339291;66382;17496;50655;130551;57242;36025;0;0;-1
0;706878;21417;3134;12163;5167;3727;1330;839;0;0;-1
0;63890;62981;4325;4134;9765;3744;5179;2205;0;0;-1
0;1237806;11882;626;8299;1552;2296;1040;194;0;0;-1
0;34226;24745;5765;2231;304;1223;1170;378;30;44;-1
0;30855;59518;16600;15708;13136;5752;872;757;27;54;-1
0;175351;8298;4178;1787;3102;5308;1659;2635;43;60;-1
0;89910;29416;32826;27650;13238;5946;4832;6972;41;83;-1
0;613413;18348;6857;5110;2021;5691;3176;912;57;88;-1
0;167468;38279;38385;14045;36663;10163;6582;2946;63;93;-1
0;9353;2024;243;3040;2509;2598;5219;1921;66;96;59
0;185821;23521;3861;10415;13331;4935;3746;2325;70;94;-1
0;16125;10309;7494;1189;8838;5274;6652;2458;80;69;-1
0;49913;33642;6504;10662;25110;5463;7020;2817;64;63;-1
0;617607;94942;11025;11956;48132;28031;14798;5934;70;37;-1
0;174204;8775;36805;15362;9343;11825;6611;1411;70;67;-1
0;282050;21826;12479;2043;8638;3840;7801;2216;63;66;-1
0;47725;12248;12529;8002;8210;3390;1883;1042;61;80;-1
0;341537;204350;16689;32199;31734;28836;7987;11619;54;80;-1
0;286989;39986;17113;11668;46889;18269;12656;2950;57;60;-1
0;77781;24233;3368;2622;1133;785;1013;304;43;51;-1
0;496624;87706;14797;19864;27003;20496;14756;5427;50;37;-1
0;32253;6306;8805;7324;9596;5191;4668;2358;56;54;-1
0;683570;94940;10915;121704;19759;14578;7894;4714;43;69;-1
0;48600;33880;18519;10332;7631;7387;6064;6049;57;83;-1
0;1084808;884312;106332;129414;90293;41696;45952;10903;43;81;37
0;82041;34286;6658;7347;5102;2788;1960;810;27;70;-1
0;856055;200836;40298;25251;98316;55431;27803;13716;40;51;55
0;39549;11435;1716;6398;3974;5539;6403;1256;48;44;-1
0;92335;7709;10807;10328;7264;4333;2271;411;61;64;-1
0;9323;16076;4995;4569;2505;3810;3917;1381;70;67;-1
0;16521;8467;5522;8199;4122;8119;4073;1483;78;81;-1
0;292163;43631;8682;15291;18102;11121;9699;6084;70;80;-1
0;42549;6661;3038;1241;787;3543;8834;3486;80;67;-1
0;68243;25837;5704;8271;2666;4211;2587;913;78;67;-1
0;109854;45476;1951;2988;4386;6980;4449;1190;66;43;-1
0;165773;27820;3116;14803;18357;8122;7005;1941;67;43;-1
0;7397;15898;2928;4323;1805;1118;1358;455;50;43;-1
0;1393;47207;6429;6945;2782;3761;1243;355;43;37;-1
0;26150;8431;38551;5400;6132;2511;1734;1024;34;70;-1
